OKRSEK,STRANA,HLASY,batch
19003,1,0,8
19003,2,0,8
19003,3,0,8
19003,4,0,8
19003,5,0,8
19003,6,0,8
19003,7,0,8
19003,8,0,8
19003,9,0,8
19003,10,0,8
19003,11,0,8
19003,12,0,8
19003,13,0,8
19003,14,0,8
8039,1,106,19
8039,2,0,19
8039,3,1,19
8039,4,55,19
8039,5,110,19
8039,6,55,19
8039,7,0,19
8039,8,330,19
8039,9,0,19
8039,10,0,19
8039,11,0,19
8039,12,0,19
8039,13,0,19
8039,14,0,19
8030,1,1635,21
8030,2,51,21
8030,3,0,21
8030,4,0,21
8030,5,220,21
8030,6,383,21
8030,7,62,21
8030,8,669,21
8030,9,165,21
8030,10,5,21
8030,11,110,21
8030,12,0,21
8030,13,721,21
8030,14,1,21
15006,1,631,22
15006,2,54,22
15006,3,0,22
15006,4,165,22
15006,5,935,22
15006,6,287,22
15006,7,392,22
15006,8,2822,22
15006,9,771,22
15006,10,217,22
15006,11,55,22
15006,12,330,22
15006,13,770,22
15006,14,0,22
11005,1,302,23
11005,2,110,23
11005,3,0,23
11005,4,0,23
11005,5,762,23
11005,6,331,23
11005,7,221,23
11005,8,1693,23
11005,9,255,23
11005,10,253,23
11005,11,58,23
11005,12,57,23
11005,13,330,23
11005,14,0,23
8002,1,396,26
8002,2,4,26
8002,3,0,26
8002,4,65,26
8002,5,553,26
8002,6,55,26
8002,7,167,26
8002,8,1104,26
8002,9,116,26
8002,10,248,26
8002,11,1,26
8002,12,162,26
8002,13,444,26
8002,14,1,26
11017,1,1637,26
11017,2,55,26
11017,3,1,26
11017,4,220,26
11017,5,1216,26
11017,6,586,26
11017,7,795,26
11017,8,4747,26
11017,9,1182,26
11017,10,934,26
11017,11,4,26
11017,12,362,26
11017,13,1443,26
11017,14,0,26
15018,1,1223,27
15018,2,74,27
15018,3,2,27
15018,4,178,27
15018,5,1997,27
15018,6,881,27
15018,7,270,27
15018,8,4968,27
15018,9,411,27
15018,10,171,27
15018,11,14,27
15018,12,181,27
15018,13,2527,27
15018,14,10,27
8001,1,171,27
8001,2,56,27
8001,3,3,27
8001,4,0,27
8001,5,440,27
8001,6,171,27
8001,7,55,27
8001,8,495,27
8001,9,110,27
8001,10,165,27
8001,11,110,27
8001,12,0,27
8001,13,220,27
8001,14,0,27
11030,1,640,28
11030,2,111,28
11030,3,0,28
11030,4,391,28
11030,5,1927,28
11030,6,484,28
11030,7,336,28
11030,8,4407,28
11030,9,277,28
11030,10,336,28
11030,11,111,28
11030,12,273,28
11030,13,706,28
11030,14,0,28
11041,1,942,28
11041,2,216,28
11041,3,1,28
11041,4,278,28
11041,5,1320,28
11041,6,796,28
11041,7,551,28
11041,8,4748,28
11041,9,181,28
11041,10,579,28
11041,11,54,28
11041,12,227,28
11041,13,856,28
11041,14,0,28
11034,1,824,29
11034,2,59,29
11034,3,1,29
11034,4,291,29
11034,5,1879,29
11034,6,693,29
11034,7,465,29
11034,8,5652,29
11034,9,676,29
11034,10,369,29
11034,11,215,29
11034,12,336,29
11034,13,1363,29
11034,14,55,29
8013,1,56,29
8013,2,0,29
8013,3,2,29
8013,4,0,29
8013,5,55,29
8013,6,169,29
8013,7,56,29
8013,8,330,29
8013,9,165,29
8013,10,220,29
8013,11,0,29
8013,12,55,29
8013,13,330,29
8013,14,1,29
11004,1,720,30
11004,2,108,30
11004,3,4,30
11004,4,218,30
11004,5,1973,30
11004,6,408,30
11004,7,446,30
11004,8,3304,30
11004,9,343,30
11004,10,778,30
11004,11,62,30
11004,12,166,30
11004,13,1883,30
11004,14,54,30
11053,1,1164,30
11053,2,110,30
11053,3,1,30
11053,4,401,30
11053,5,1872,30
11053,6,345,30
11053,7,352,30
11053,8,5110,30
11053,9,1609,30
11053,10,398,30
11053,11,0,30
11053,12,168,30
11053,13,842,30
11053,14,55,30
11035,1,1327,30
11035,2,1,30
11035,3,1,30
11035,4,222,30
11035,5,2069,30
11035,6,552,30
11035,7,574,30
11035,8,4681,30
11035,9,1153,30
11035,10,496,30
11035,11,55,30
