OKRSEK,STRANA,HLASY,batch
5013,1,85,30
5013,2,281,30
5013,3,371,30
5013,4,1249,30
5013,5,153,30
5013,6,686,30
5013,7,1720,30
5013,8,827,30
5013,9,31,30
5013,10,40,30
5013,11,41,30
5013,12,657,30
5015,1,136,34
5015,2,513,34
5015,3,407,34
5015,4,843,34
5015,5,189,34
5015,6,463,34
5015,7,1050,34
5015,8,1039,34
5015,9,99,34
5015,10,2,34
5015,11,255,34
5015,12,628,34
5008,1,234,40
5008,2,862,40
5008,3,476,40
5008,4,918,40
5008,5,317,40
5008,6,350,40
5008,7,1725,40
5008,8,1030,40
5008,9,93,40
5008,10,34,40
5008,11,42,40
5008,12,1165,40
5014,1,207,40
5014,2,290,40
5014,3,496,40
5014,4,985,40
5014,5,361,40
5014,6,294,40
5014,7,1396,40
5014,8,833,40
5014,9,1,40
5014,10,37,40
5014,11,127,40
5014,12,1051,40
5009,1,85,40
5009,2,287,40
5009,3,749,40
5009,4,1720,40
5009,5,92,40
5009,6,222,40
5009,7,1786,40
5009,8,798,40
5009,9,125,40
5009,10,177,40
5009,11,0,40
5009,12,907,40
5017,1,339,45
5017,2,534,45
5017,3,778,45
5017,4,1266,45
5017,5,388,45
5017,6,472,45
5017,7,1447,45
5017,8,1170,45
5017,9,93,45
5017,10,0,45
5017,11,82,45
5017,12,998,45
5004,1,45,46
5004,2,41,46
5004,3,357,46
5004,4,901,46
5004,5,188,46
5004,6,288,46
5004,7,1164,46
5004,8,586,46
5004,9,62,46
5004,10,35,46
5004,11,0,46
5004,12,699,46
5023,1,125,46
5023,2,481,46
5023,3,385,46
5023,4,1125,46
5023,5,263,46
5023,6,265,46
5023,7,866,46
5023,8,1182,46
5023,9,55,46
5023,10,58,46
5023,11,58,46
5023,12,745,46
5078,1,270,46
5078,2,441,46
5078,3,595,46
5078,4,2523,46
5078,5,685,46
5078,6,1729,46
5078,7,2476,46
5078,8,2040,46
5078,9,115,46
5078,10,217,46
5078,11,62,46
5078,12,2050,46
5041,1,518,47
5041,2,375,47
5041,3,982,47
5041,4,1760,47
5041,5,174,47
5041,6,636,47
5041,7,1749,47
5041,8,941,47
5041,9,161,47
5041,10,71,47
5041,11,86,47
5041,12,813,47
5003,1,84,48
5003,2,328,48
5003,3,523,48
5003,4,1028,48
5003,5,253,48
5003,6,77,48
5003,7,1686,48
5003,8,734,48
5003,9,33,48
5003,10,139,48
5003,11,43,48
5003,12,533,48
5010,1,93,48
5010,2,371,48
5010,3,334,48
5010,4,1969,48
5010,5,220,48
5010,6,271,48
5010,7,1871,48
5010,8,573,48
5010,9,15,48
5010,10,9,48
5010,11,41,48
5010,12,1355,48
5006,1,184,49
5006,2,259,49
5006,3,682,49
5006,4,1529,49
5006,5,418,49
5006,6,293,49
5006,7,1526,49
5006,8,660,49
5006,9,85,49
5006,10,1,49
5006,11,125,49
5006,12,1455,49
5069,1,410,49
5069,2,1063,49
5069,3,886,49
5069,4,2026,49
5069,5,531,49
5069,6,1163,49
5069,7,2373,49
5069,8,1630,49
5069,9,62,49
5069,10,38,49
5069,11,56,49
5069,12,3279,49
5042,1,223,49
5042,2,265,49
5042,3,681,49
5042,4,1170,49
5042,5,264,49
5042,6,286,49
5042,7,1251,49
5042,8,880,49
5042,9,0,49
5042,10,1,49
5042,11,85,49
5042,12,846,49
5064,1,396,50
5064,2,246,50
5064,3,416,50
5064,4,907,50
5064,5,951,50
5064,6,643,50
5064,7,1334,50
5064,8,629,50
5064,9,55,50
5064,10,36,50
5064,11,25,50
5064,12,872,50
5031,1,293,50
5031,2,246,50
5031,3,402,50
5031,4,2047,50
5031,5,232,50
5031,6,529,50
5031,7,1584,50
5031,8,640,50
5031,9,96,50
5031,10,0,50
5031,11,4,50
5031,12,700,50
