OKRSEK,STRANA,HLASY,batch
4132,1,180,31
4132,2,226,31
4132,3,635,31
4132,4,377,31
4132,5,450,31
4132,6,679,31
4132,7,271,31
4132,8,1003,31
4132,9,927,31
4039,1,286,34
4039,2,142,34
4039,3,697,34
4039,4,31,34
4039,5,169,34
4039,6,1702,34
4039,7,1329,34
4039,8,1681,34
4039,9,956,34
4045,1,136,37
4045,2,97,37
4045,3,1054,37
4045,4,105,37
4045,5,350,37
4045,6,1223,37
4045,7,2017,37
4045,8,2173,37
4045,9,1652,37
4025,1,289,40
4025,2,321,40
4025,3,727,40
4025,4,87,40
4025,5,708,40
4025,6,1547,40
4025,7,1338,40
4025,8,2230,40
4025,9,1398,40
4026,1,136,42
4026,2,227,42
4026,3,2003,42
4026,4,58,42
4026,5,324,42
4026,6,1572,42
4026,7,1868,42
4026,8,2700,42
4026,9,2270,42
